Surname,Region
იანქოშვილი,კახეთი
იარაჯული,კახეთი
იასეშვილი,კახეთი
იაღანაშვილი,კახეთი
იგრიაშვილი,კახეთი
იგრიაშვილი,კახეთი
იდოიძე,კახეთი
იდუკაშვილი,კახეთი
ივანაური,კახეთი
ივანელაშვილი,კახეთი
ივანიაშვილი,კახეთი
ითიურიძე,კახეთი
ილაშვილი,კახეთი
იმედაშვილი,კახეთი
იმედიძე,კახეთი
იმერლიშვილი,კახეთი
ინანაშვილი,კახეთი
ინანიშვილი,კახეთი
ინაშვილი,კახეთი
ინდაშვილი,კახეთი
იორამიშვილი,კახეთი
იოსებაშვილი,კახეთი
ირიაული,კახეთი
ირომაშვილი,კახეთი
ისაიაშვილი,კახეთი
ისახაშვილი,კახეთი
ისკანდარაშვილი,კახეთი
იუკურიძე,კახეთი
იქაიძე,კახეთი
იშხნელი,კახეთი
იჩუაიძე,კახეთი
იჩუკაიძე,კახეთი
იჭირაული,კახეთი
კორტანელი,კახეთი
კაბისაშვილი,კახეთი
კავთელაძე,კახეთი
კავთელიშვილი,კახეთი
კავთლიშვილი,კახეთი
კავთუაშვილი,კახეთი
კავკავაშვილი,კახეთი
კაიდარაშვილი,კახეთი
კაიშვილი,კახეთი
კაკაბლიშვილი,კახეთი
კაკალაშვილი,კახეთი
კაკაური,კახეთი
კაკაურიძე,კახეთი
კაკაშვილი,კახეთი
კაკიაშვილი,კახეთი
კაკონაშვილი,კახეთი
კაკოშვილი,კახეთი
კაკრიაძე,კახეთი
კაკუნაშვილი,კახეთი
კაკუტაშვილი,კახეთი
კალავიშვილი,კახეთი
კალატოზიშვილი,კახეთი
კანანაძე,კახეთი
კანაშვილი,კახეთი
კანდელაკიშვილი,კახეთი
კანჭურიშვილი,კახეთი
კანჯარაშვილი,კახეთი
კარატიელი,კახეთი
კარდანახიშვილი,კახეთი
კარდენახლიშვილი,კახეთი
კარდლიძე,კახეთი
კარსელიშვილი,კახეთი
კაღაშვილი,კახეთი
კაცელაშვილი,კახეთი
კაციაშვილი,კახეთი
კაციშვილი,კახეთი
კახაბერი,კახეთი
კახაბრიშვილი,კახეთი
კახაშვილი,კახეთი
კახეთელაძე,კახეთი
კახიშვილი,კახეთი
კახიძე,კახეთი
კახოიძე,კახეთი
კახოშვილი,კახეთი
კედელაშვილი,კახეთი
კევლიაშვილი,კახეთი
კევლიშვილი,კახეთი
კეკვიაშვილი,კახეთი
კეკიშვილი,კახეთი
კენკიშვილი,კახეთი
კენჭაშვილი,კახეთი
კეჟერაშვილი,კახეთი
კერატიშვილი,კახეთი
კერვალიძე,კახეთი
კეღოშვილი,კახეთი
კვანტაშვილი,კახეთი
კვანჭილაშვილი,კახეთი
კვაცაშვილი,კახეთი
კვეზერელი,კახეთი
კვერაშვილი,კახეთი
კვირიაშვილი,კახეთი
კვირტიძე,კახეთი
კვირჭიშვილი,კახეთი
კვიცაშვილი,კახეთი
კვიწინაშვილი,კახეთი
კვნიწაშვილი,კახეთი
კივნიშვილი,კახეთი
კიკილაშვილი,კახეთი
კიკლიაშვილი,კახეთი
კიკნაძე,კახეთი
კიკოლაშვილი,კახეთი
კიკოლეიშვილი,კახეთი
კიკონიშვილი,კახეთი
კიმოთიძე,კახეთი
კირვალიძე,კახეთი
კიწბაბაშვილი,კახეთი
კლდეისელი,კახეთი
კობაიძე,კახეთი
კობაშვილი,კახეთი
კობაძე,კახეთი
კობესაშვილი,კახეთი
კობიაშვილი,კახეთი
კობრეიშვილი,კახეთი
კოდაშვილი,კახეთი
კოდიაშვილი,კახეთი
კოზაკიშვილი,კახეთი
კოზმანაშვილი,კახეთი
კოზმანიშვილი,კახეთი
კოკილაშვილი,კახეთი
კოკოზაშვილი,კახეთი
კოკოლაძე,კახეთი
კოკოლიშვილი,კახეთი
კოკოშაშვილი,კახეთი
კოლაშვილი,კახეთი
კოლელიშვილი,კახეთი
კოლოტაძე,კახეთი
კომშიაშვილი,კახეთი
კონაშვილი,კახეთი
კონიაშვილი,კახეთი
კონჭოშვილი,კახეთი
კოპეშაძე,კახეთი
კორაშვილი,კახეთი
კორახაშვილი,კახეთი
კორბესაშვილი,კახეთი
კორინთელი,კახეთი
კორინთლიშვილი,კახეთი
კორკოტაშვილი,კახეთი
კოროხაშვილი,კახეთი
კოტაშვილი,კახეთი
კოტორაშვილი,კახეთი
კოტოშაშვილი,კახეთი
კოშაძე,კახეთი
კოჭაური,კახეთი
კოჭლამაზაშვილი,კახეთი
კოჭლამაზიშვილი,კახეთი
კოჭლოშვილი,კახეთი
კოხაშვილი,კახეთი
კოხტაშვილი,კახეთი
კრაწაშვილი,კახეთი
კრიჭიაშვილი,კახეთი
კრიხელი,კახეთი
კუაცაშვილი,კახეთი
კუდაშვილი,კახეთი
კუდიანაშვილი,კახეთი
კუზანაშვილი,კახეთი
კუკნიშვილი,კახეთი
კუკუნაშვილი,კახეთი
კუკუჯანაშვილი,კახეთი
კუკუჯანიშვილი,კახეთი
კულალაღაშვილი,კახეთი
კულალაშვილი,კახეთი
კულატამიშვილი,კახეთი
კულულაშვილი,კახეთი
კუნელაშვილი,კახეთი
კუპრავიშვილი,კახეთი
კურატაშვილი,კახეთი
კურდღელაშვილი,კახეთი
კურეტიშვილი,კახეთი
კურკაციშვილი,კახეთი
კუროშვილი,კახეთი
კუსრაშვილი,კახეთი
კუტიბაშვილი,კახეთი
კუშტანაშვილი,კახეთი
კუჭუაშვილი,კახეთი
ლაგაზაური,კახეთი
ლაგაზიძე,კახეთი
ლაზარიაშვილი,კახეთი
ლაზარიშვილი,კახეთი
ლაზაშვილი,კახეთი
ლაზვიაშვილი,კახეთი
ლათიბაშვილი,კახეთი
ლათიფაშვილი,კახეთი
ლამაზოშვილი,კახეთი
ლამაზაშვილი,კახეთი
ლაპიაშვილი,კახეთი
ლასიაშვილი,კახეთი
ლასურაშვილი,კახეთი
ლატაური,კახეთი
ლაფაური,კახეთი
ლაფაჩიშვილი,კახეთი
ლაფერიშვილი,კახეთი
ლაღიაშვილი,კახეთი
ლაშქარაშვილი,კახეთი
ლაჩაშვილი,კახეთი
ლაცოშვილი,კახეთი
ლეგაშვილი,კახეთი
ლევერაშვილი,კახეთი
ლეიაშვილი,კახეთი
ლეკაიძე,კახეთი
ლეკაშვილი,კახეთი
ლეკბორაშვილი,კახეთი
ლეკვიაშვილი,კახეთი
ლეკიაშვილი,კახეთი
ლეკიშვილი,კახეთი
ლეფსვერიძე,კახეთი
ლილაური,კახეთი
ლიპარტაშვილი,კახეთი
ლიქოკელი,კახეთი
ლობჟანიძე,კახეთი
ლობჯანიძე,კახეთი
ლოლაშვილი,კახეთი
ლოქაფიშვილი,კახეთი
ლოხიშვილი,კახეთი
ლუარსაბიშვილი,კახეთი
ლუაშვილი,კახეთი
ლუკაშვილი,კახეთი
ლურჯიძე,კახეთი
ლუცუბიძე,კახეთი
ლუცუფიძე,კახეთი
ლუხოშვილი,კახეთი
ლუხუმაიძე,კახეთი
მარელიშვილი,კახეთი
მადურაშვილი,კახეთი
მაზანაშვილი,კახეთი
მაზანიშვილი,კახეთი
მაზიაშვილი,კახეთი
მაზმიაშვილი,კახეთი
მაზმიშვილი,კახეთი
მათარაშვილი,კახეთი
მათეიშვილი,კახეთი
მათეშვილი,კახეთი
მათიაშვილი,კახეთი
მათიკაშვილი,კახეთი
მათიკოშვილი,კახეთი
მათნაძე,კახეთი
მათოზაშვილი,კახეთი
მათუზაშვილი,კახეთი
მათურელი,კახეთი
მაილაშვილი,კახეთი
მაისაშვილი,კახეთი
მალასიძე,კახეთი
მალვენიშვილი,კახეთი
მალუძე,კახეთი
მამაგულაშვილი,კახეთი
მამადაშვილი,კახეთი
მამათელაშვილი,კახეთი
მამაიაშვილი,კახეთი
მამალაშვილი,კახეთი
მამანიშვილი,კახეთი
მამაჯანაშვილი,კახეთი
მამიაური,კახეთი
მამიაშვილი,კახეთი
მამისაშვილი,კახეთი
მამისიმედაშვილი,კახეთი
მამისმედაშვილი,კახეთი
მამისმედიშვილი,კახეთი
მამნიაშვილი,კახეთი
მამსიკაშვილი,კახეთი
მამსირაშვილი,კახეთი
მამუკელაშვილი,კახეთი
მამუკიშვილი,კახეთი
მამულაძე,კახეთი
მამულაშვილი,კახეთი
მამუჩარაშვილი,კახეთი
მამუჩიშვილი,კახეთი
მანავლიშვილი,კახეთი
მანანაშვილი,კახეთი
მარადიშვილი,კახეთი
მანანაძე,კახეთი
მანგოშვილი,კახეთი
მანველაშვილი,კახეთი
მანველიშვილი,კახეთი
მანიაშვილი,კახეთი
მანიჟაშვილი,კახეთი
მანოშვილი,კახეთი
მანჭარაული,კახეთი
მანჯაფარაშვილი,კახეთი
მარადიშვილი,კახეთი
მარაული,კახეთი
მარგალიტაშვილი,კახეთი
მარგებაძე,კახეთი
მარგოშვილი,კახეთი
მარგოშვილი,კახეთი
მარიდაშვილი,კახეთი
მარიკაშვილი,კახეთი
მარიხაშვილი,კახეთი
მარიხოშვილი,კახეთი
მარკოზაშვილი,კახეთი
მარმარაშვილი,კახეთი
მაროშვილი,კახეთი
მარტაშვილი,კახეთი
მარტყოფიშვილი,კახეთი
მარტყოფლიშვილი,კახეთი
მარუქაშვილი,კახეთი
მარჩილაშვილი,კახეთი
მარხვაიძე,კახეთი
მატიაშვილი,კახეთი
მაყაშვილი,კახეთი
მაჩაბლიშვილი,კახეთი
მაჩალიკაშვილი,კახეთი
მაჩურაშვილი,კახეთი
მაჩურიძე,კახეთი
მაჩხაშვილი,კახეთი
მაჩხოშვილი,კახეთი
მაძღარაშვილი,კახეთი
მაწიაშვილი,კახეთი
მაჭარაშვილი,კახეთი
მაჭარიშვილი,კახეთი
მახათელაშვილი,კახეთი
მახარაშვილი,კახეთი
მახარიკაშვილი,კახეთი
მახარობლიშვილი,კახეთი
მახატლიშვილი,კახეთი
მახაური,კახეთი
მახაშვილი,კახეთი
მახიტაშვილი,კახეთი
მახნიაშვილი,კახეთი
მახოშვილი,კახეთი
მგელაშვილი,კახეთი
მგელიაშვილი,კახეთი
მებაღიშვილი,კახეთი
მებზევიშვილი,კახეთი
მეგუთნიშვილი,კახეთი
მედოლიშვილი,კახეთი
მედოშვილი,კახეთი
მედულაშვილი,კახეთი
მევლუფიშვილი,კახეთი
მეზვრიშვილი,კახეთი
მეთეფშიშვილი,კახეთი
მეთოდიშვილი,კახეთი
მეისრიშვილი,კახეთი
მეკალუაშვილი,კახეთი
მეკოკიშვილი,კახეთი
მეკოშკიშვილი,კახეთი
მელაიძე,კახეთი
მელექსიშვილი,კახეთი
მელიაშვილი,კახეთი
მელითაური,კახეთი
მელიტაშვილი,კახეთი
მელიწკაური,კახეთი
მელქოშვილი,კახეთი
მელქუაშვილი,კახეთი
მემარნიძე,კახეთი
მენაბდიშვილი,კახეთი
მენთეშაშვილი,კახეთი
მეოტიშვილი,კახეთი
მეპურიშვილი,კახეთი
მერმანიშვილი,კახეთი
მესაბლიშვილი,კახეთი
მესტვირიშვილი,კახეთი
მესტიაშვილი,კახეთი
მესხიშვილი,კახეთი
მეურმიშვილი,კახეთი
მექერიშვილი,კახეთი
მექვევრიშვილი,კახეთი
მექუდიშვილი,კახეთი
მეღვინიშვილი,კახეთი
მეშველაშვილი,კახეთი
მეშველიშვილი,კახეთი
მეჭიაური,კახეთი
მეჭურჭლიშვილი,კახეთი
მეხაშიშვილი,კახეთი
მეხრიშვილი,კახეთი
მზექალაშვილი,კახეთი
მზექალიშვილი,კახეთი
მთავარაშვილი,კახეთი
მთავრიშვილი,კახეთი
მთვარელაშვილი,კახეთი
მთვარელიშვილი,კახეთი
მთვრალაშვილი,კახეთი
მთიბელაშვილი,კახეთი
მთივლიშვილი,კახეთი
მილაშვილი,კახეთი
მინდიკაური,კახეთი
მინდოდაური,კახეთი
მინდოლაური,კახეთი
მინდორაშვილი,კახეთი
მირაშვილი,კახეთი
მირველაშვილი,კახეთი
მირზელაშვილი,კახეთი
მირზიკაშვილი,კახეთი
მირიანაშვილი,კახეთი
მირინაშვილი,კახეთი
მისკალიშვილი,კახეთი
მისრიაშვილი,კახეთი
მიჩიტაშვილი,კახეთი
მიქაუტიძე,კახეთი
მიქაშვილი,კახეთი
მიქელაშვილი,კახეთი
მიშიძე,კახეთი
მიჩილაშვილი,კახეთი
მიჩინაშვილი,კახეთი
მიჩიტაშვილი,კახეთი
მიჭელაშვილი,კახეთი
მიხაშვილი,კახეთი
მკალავიშვილი,კახეთი
მკერვალიძე,კახეთი
მკლავიშვილი,კახეთი
მოველიძე,კახეთი
მოვლილიშვილი,კახეთი
მოზაიძე,კახეთი
მოკვერაშვილი,კახეთი
მოლაშვილი,კახეთი
მოლოდინაშვილი,კახეთი
მორჩილაშვილი,კახეთი
მოსაშვილი,კახეთი
მოსახლიშვილი,კახეთი
მოსეიშვილი,კახეთი
მოსემღვდლიშვილი,კახეთი
მოსიაშვილი,კახეთი
მოსიშვილი,კახეთი
მოსულიშვილი,კახეთი
მოსურაძე,კახეთი
მოურავიძე,კახეთი
მოძღვრიშვილი,კახეთი
მოხევიშვილი,კახეთი
მრელაშვილი,კახეთი
მსუქნიშვილი,კახეთი
მტირალაშვილი,კახეთი
მუზიკაშვილი,კახეთი
მუთოშვილი,კახეთი
მუკმანიანი,კახეთი
მუმლაური,კახეთი
მუნჯიშვილი,კახეთი
მურაკაშვილი,კახეთი
მურველაშვილი,კახეთი
მურთაზაშვილი,კახეთი
მუსალბიშვილი,კახეთი
მუსაშვილი,კახეთი
მუქთიაშვილი,კახეთი
მუღალაშვილი,კახეთი
მუყმანიანი,კახეთი
მუშტარაული,კახეთი
მუშტაშვილი,კახეთი
მუჩიაშვილი,კახეთი
მუხულიშვილი,კახეთი
მღებრიშვილი,კახეთი
მღვდელაძე,კახეთი
მღვდლიაშვილი,კახეთი
მღვდლიშვილი,კახეთი
მშვენიერიძე,კახეთი
მჩითავიშვილი,კახეთი
მცხეთელაძე,კახეთი
მწარიაშვილი,კახეთი
მწყერაძე,კახეთი
მჭედლიშვილი,კახეთი
მჭედლური,კახეთი
მჭელდიშვილი,კახეთი
მხარგრძელი,კახეთი
ნაბელიშვილი,კახეთი
ნაბიაშვილი,კახეთი
ნაბიჭვრიშვილი,კახეთი
ნაბორაშვილი,კახეთი
ნადაშვილი,კახეთი
ნადიკაშვილი,კახეთი
ნადირაშვილი,კახეთი
ნავგურაიძე,კახეთი
ნავდარაშვილი,კახეთი
ნავროზაშვილი,კახეთი
ნაზრიშვილი,კახეთი
ნათათრალაშვილი,კახეთი
ნათალიშვილი,კახეთი
ნათელაური,კახეთი
ნათელაძე,კახეთი
ნათიშვილი,კახეთი
ნათიძე,კახეთი
ნათობაძე,კახეთი
ნათობიშვილი,კახეთი
ნაირაშვილი,კახეთი
ნაკვეთაური,კახეთი
ნაკულაშვილი,კახეთი
ნამგალაური,კახეთი
ნამორაძე,კახეთი
ნანაშვილი,კახეთი
ნანდოშვილი,კახეთი
ნანიშვილი,კახეთი
ნანობაშვილი,კახეთი
ნანოშვილი,კახეთი
ნანუაშვილი,კახეთი
ნაობიშვილი,კახეთი
ნაპირელი,კახეთი
ნარიაშვილი,კახეთი
ნარიმანიშვილი,კახეთი
ნარინდოშვილი,კახეთი
ნაროზაული,კახეთი
ნარსიძე,კახეთი
ნარტყოშვილი,კახეთი
ნარუსლიშვილი,კახეთი
ნასიპაშვილი,კახეთი
ნასიძე,კახეთი
ნასრაშვილი,კახეთი
ნასყიდაშვილი,კახეთი
ნატმელაძე,კახეთი
ნატოშვილი,კახეთი
ნატროშვილი,კახეთი
ნაფოტაშვილი,კახეთი
ნაქევხრიშვილი,კახეთი
ნაღებაშვილი,კახეთი
ნაცარაშვილი,კახეთი
ნაცვალაშვილი,კახეთი
ნაცვლიშვილი,კახეთი
ნაციშვილი,კახეთი
ნაწილაშვილი,კახეთი
ნაწიფაშვილი,კახეთი
ნახუცრიშვილი,კახეთი
ნებუნიშვილი,კახეთი
ნეკაშვილი,კახეთი
ნეკერაული,კახეთი
ნეკრესაშვილი,კახეთი
ნემსიაშვილი,კახეთი
ნესუაშვილი,კახეთი
ნიბლაძე,კახეთი
ნიბლოშვილი,კახეთი
ნიკვაშვილი,კახეთი
ნიკოლაშვილი,კახეთი
ნიკოლოზაშვილი,კახეთი
ნიკოლოზიშვილი,კახეთი
ნიკუაშვილი,კახეთი
ნინაშვილი,კახეთი
ნინიკელაშვილი,კახეთი
ნინოშვილი,კახეთი
ნიშაბერაშვილი,კახეთი
ნონეშვილი,კახეთი
ნონიაშვილი,კახეთი
ნონიკაშვილი,კახეთი
ნოქარაშვილი,კახეთი
ნოღაშვილი,კახეთი
ნუკრაძე,კახეთი
ნუროშვილი,კახეთი
ნუსხელიძე,კახეთი
ობლიშვილი,კახეთი
ობოლაშვილი,კახეთი
ოგბაიძე,კახეთი
ოდიშელაშვილი,კახეთი
ოდიშელიძე,კახეთი
ოდიშერიძე,კახეთი
ოდოშაშვილი,კახეთი
ოზბეგაშვილი,კახეთი
ოზბეთელაშვილი,კახეთი
ოზგელდაშვილი,კახეთი
ოთარაშვილი,კახეთი
ოთარიშვილი,კახეთი
ოთიურიძე,კახეთი
ოკიაშვილი,კახეთი
ოკინაშვილი,კახეთი
ომაიძე,კახეთი
ომანაშვილი,კახეთი
ომარაშვილი,კახეთი
ომსარაშვილი,კახეთი
ონანაშვილი,კახეთი
ონაშვილი,კახეთი
ონიაშვილი,კახეთი
ონიკაშვილი,კახეთი
ონიკაძე,კახეთი
ონოფრიშვილი,კახეთი
ორბეთიშვილი,კახეთი
ორბელიანი,კახეთი
ორდენიძე,კახეთი
ორველაშვილი,კახეთი
ორთავიძე,კახეთი
ორთოიძე,კახეთი
ორკოდაშვილი,კახეთი
ორკოშნელი,კახეთი
ოროველაშვილი,კახეთი
ორუჯაშვილი,კახეთი
ოსაშვილი,კახეთი
ოსეფაშვილი,კახეთი
ოსიაშვილი,კახეთი
ოსიყმიშვილი,კახეთი
ოსორაული,კახეთი
ოსოშვილი,კახეთი
ოტიაშვილი,კახეთი
ოქრომჭედლიშვილი,კახეთი
ოქროცვარიძე,კახეთი
ოქროსცვარიძე,კახეთი
ოქროშიძე,კახეთი
ოქროცვარიძე,კახეთი
ოქროჯანაშვილი,კახეთი
ოღიაშვილი,კახეთი
ოღლიშვილი,კახეთი
ოღრაპიშვილი,კახეთი
ოხანაშვილი,კახეთი
პაატაშვილი,კახეთი
პაატიშვილი,კახეთი
პავლიაშვილი,კახეთი
პაკაცოშვილი,კახეთი
პანკელაშვილი,კახეთი
პაპალაშვილი,კახეთი
პაპაჩაშვილი,კახეთი
პაპიშვილი,კახეთი
პაპოშვილი,კახეთი
პაპუაშვილი,კახეთი
პაპუნაშვილი,კახეთი
პართენიშვილი,კახეთი
პარკინაშვილი,კახეთი
პარსალიშვილი,კახეთი
პარწიკანაშვილი,კახეთი
პასიკაშვილი,კახეთი
პატარაშვილი,კახეთი
პატარკაცაშვილი,კახეთი
პატარკაცი,კახეთი
პატარკაციშვილი,კახეთი
პატარქალიშვილი,კახეთი
პატარქლიშვილი,კახეთი
პატატიშვილი,კახეთი
პატურაშვილი,კახეთი
პაქსაშვილი,კახეთი
პაჩოშვილი,კახეთი
პეიტრიშვილი,კახეთი
პეპინაშვილი,კახეთი
პეტრიაშვილი,კახეთი
პირადაშვილი,კახეთი
პიტიურიშვილი,კახეთი
პოლიკაშვილი,კახეთი
პოპიაშვილი,კახეთი
პოსოშვილი,კახეთი
პუტრიაშვილი,კახეთი
პწკილიშვილი,კახეთი
ჟამერაშვილი,კახეთი
ჟამიაშვილი,კახეთი
ჟამიერაშვილი,კახეთი
ჟამურაშვილი,კახეთი
ჟამუტაშვილი,კახეთი
ჟანგირაშვილი,კახეთი
ჟივიძე,კახეთი
ჟონჟოლაძე,კახეთი
ჟულაკაშვილი,კახეთი
ჟუნანაშვილი,კახეთი
ჟუჟუნაშვილი,კახეთი
ჟურული,კახეთი
ჟურულიშვილი,კახეთი
რუსიტაშვილი,კახეთი
რაზიკაშვილი,კახეთი
რაზმაზიშვილი,კახეთი
რაზმაძე,კახეთი
რაიბული,კახეთი
რაინაული,კახეთი
რაინდაშვილი,კახეთი
რამაზანაშვილი,კახეთი
რატიშვილი,კახეთი
რამაზაშვილი,კახეთი
რამაზიშვილი,კახეთი
რაქვიაშვილი,კახეთი
რაჯებაშვილი,კახეთი
რევაზაშვილი,კახეთი
რთველიაშვილი,კახეთი
რთველიშვილი,კახეთი
რიგიშვილი,კახეთი
რინკიაშვილი,კახეთი
რობიტაშვილი,კახეთი
როკაშვილი,კახეთი
როსებაშვილი,კახეთი
როსებიშვილი,კახეთი
როსტიაშვილი,კახეთი
როსტომაშვილი,კახეთი
როსტოშვილი,კახეთი
როჭიკაშვილი,კახეთი
რუაძე,კახეთი
რუსიაშვილი,კახეთი
რუსიშვილი,კახეთი
რუსულაშვილი,კახეთი
რჩეულიშვილი,კახეთი
რცხილაძე,კახეთი
სულხანიშვილი,კახეთი
სააკაშვილი,კახეთი
სომხიშვილი,კახეთი
სააკიშვილი,კახეთი
საამიშვილი,კახეთი
საბანაშვილი,კახეთი
საბიაშვილი,კახეთი
საგინაშვილი,კახეთი
სადაგაშვილი,კახეთი
სადაგიშვილი,კახეთი
სადაღიშვილი,კახეთი
სავაძე,კახეთი
საიქოძე,კახეთი
საკანელაშვილი,კახეთი
საკაშვილი,კახეთი
სალუაშვილი,კახეთი
სამადაშვილი,კახეთი
სამბელაშვილი,კახეთი
სამუკაშვილი,კახეთი
სამჭკუაშვილი,კახეთი
სამხარაული,კახეთი
სამხთუაშვილი,კახეთი
სანაყოშვილი,კახეთი
სანდომისაშვილი,კახეთი
სანდოშვილი,კახეთი
სარაშვილი,კახეთი
სანიშვილი,კახეთი
სარაჯიშვილი,კახეთი
სარდალაშვილი,კახეთი
სარდალიშვილი,კახეთი
სარიჯაშვილი,კახეთი
სარკიაშვილი,კახეთი
საფარაშვილი,კახეთი
საფარიშვილი,კახეთი
საქუაშვილი,კახეთი
საღირიშვილი,კახეთი
საღირიძე,კახეთი
საყვარელაშვილი,კახეთი
საყვარლიშვილი,კახეთი
საყურაშვილი,კახეთი
საჩეჩელაშვილი,კახეთი
სახლთხუციშვილი,კახეთი
სეთური,კახეთი
სერაშვილი,კახეთი
სერედა,კახეთი
სესიაშვილი,კახეთი
სესიკაშვილი,კახეთი
სესიტაშვილი,კახეთი
სეფაშვილი,კახეთი
სეფიაშვილი,კახეთი
სეხნიაიძე,კახეთი
სეხნიაშვილი,კახეთი
სეხნიაძე,კახეთი
სვარიძე,კახეთი
სვიაკაური,კახეთი
სვიმონიშვილი,კახეთი
სიაშვილი,კახეთი
სიბაშვილი,კახეთი
სიბოშვილი,კახეთი
სიდამაშვილი,კახეთი
სიდამონიშვილი,კახეთი
სიდამონიძე,კახეთი
სიდონაშვილი,კახეთი
სიმაშვილი,კახეთი
სიმონიშვილი,კახეთი
სინჯარაძე,კახეთი
სინჯიაშვილი,კახეთი
სინჯიკაშვილი,კახეთი
სირბილაშვილი,კახეთი
სისაური,კახეთი
სისოშვილი,კახეთი
სიფრაშვილი,კახეთი
სიყმაშვილი,კახეთი
სიხარულაშვილი,კახეთი
სიხაშვილი,კახეთი
სოზაშვილი,კახეთი
სოლოლაშვილი,კახეთი
სოლომნიშვილი,კახეთი
სოლომონიშვილი,კახეთი
სოლოღაშვილი,კახეთი
სონიძე,კახეთი
სონღულაშვილი,კახეთი
სოროზნიშვილი,კახეთი
სოსებაშვილი,კახეთი
სოხურაშვილი,კახეთი
სპანდერაშვილი,კახეთი
სპარსიაშვილი,კახეთი
სულაკაური,კახეთი
სტეფანიძე,კახეთი
სუარიშვილი,კახეთი
სულაშვილი,კახეთი
სულიკაშვილი,კახეთი
სუმბაძე,კახეთი
სურამლიშვილი,კახეთი
სუხაშვილი,კახეთი
სუხიაშვილი,კახეთი
სუხიტაშვილი,კახეთი
სუხოშვილი,კახეთი
სხიერელი,კახეთი
ტაბაროკიშვილი,კახეთი
ტაბარუკაშვილი,კახეთი
ტაბახმელაშვილი,კახეთი
ტაბიკიძე,კახეთი
ტაბლიაშვილი,კახეთი
ტაველაშვილი,კახეთი
ტაველიშვილი,კახეთი
ტავლალაშვილი,კახეთი
ტალიაშვილი,კახეთი
ტალიკაშვილი,კახეთი
ტალიური,კახეთი
ტარასაშვილი,კახეთი
ტარაშვილი,კახეთი
ტარელიძე,კახეთი
ტარუღაშვილი,კახეთი
ტარუღიშვილი,კახეთი
ტარყაშვილი,კახეთი
ტატიაშვილი,კახეთი
ტატინაშვილი,კახეთი
ტატიშვილი,კახეთი
ტატულიშვილი,კახეთი
ტბელიშვილი,კახეთი
ტერიშვილი,კახეთი
ტერტერაშვილი,კახეთი
ტეტებოშვილი,კახეთი
ტეტელაშვილი,კახეთი
ტეტელოშვილი,კახეთი
ტეტიაშვილი,კახეთი
ტეტოშვილი,კახეთი
ტეხიშვილი,კახეთი
ტვირთაშვილი,კახეთი
ტიბუნაშვილი,კახეთი
ტიგინაშვილი,კახეთი
ტიგიშვილი,კახეთი
ტივიშვილი,კახეთი
ტიკიშვილი,კახეთი
ტიღაშვილი,კახეთი
ტიღინაშვილი,კახეთი
ტოგოშვილი,კახეთი
ტოკლიკაშვილი,კახეთი
ტოკლიკიშვილი,კახეთი
ტოპეშაშვილი,კახეთი
ტორიშვილი,კახეთი
ტოროლაშვილი,კახეთი
ტოსტიაშვილი,კახეთი
ტოჩილაშვილი,კახეთი
ტოხისაშვილი,კახეთი
ტოხიშვილი,კახეთი
ტოხოსაშვილი,კახეთი
ტუგულაშვილი,კახეთი
ტუგუნიძე,კახეთი
ტუკოშვილი,კახეთი
ტუნკიშვილი,კახეთი
ტუნტურიშვილი,კახეთი
ტურაშვილი,კახეთი
ტურიაშვილი,კახეთი
ტურიშვილი,კახეთი
ტუსაშვილი,კახეთი
ტუქსიშვილი,კახეთი
ტუშური,კახეთი
ტუხაშვილი,კახეთი
ტუხიაშვილი,კახეთი
ტუხიშვილი,კახეთი
ტყავაშვილი,კახეთი
უდუმაშვილი,კახეთი
უზუნაშვილი,კახეთი
უთალიშვილი,კახეთი
უთარაშვილი,კახეთი
უთიაშვილი,კახეთი
უთრუთაშვილი,კახეთი
უთურაშვილი,კახეთი
უთურგაიძე,კახეთი
უთხუთაშვილი,კახეთი
ულუბმელაშვილი,კახეთი
ულუმბერაშვილი,კახეთი
უნაფქოშვილი,კახეთი
ურატაძე,კახეთი
ურბეხაშვილი,კახეთი
ურგებაძე,კახეთი
ურდულაშვილი,კახეთი
ურდულაძე,კახეთი
ურმიშვილი,კახეთი
ურუზაშვილი,კახეთი
ურჩუხიშვილი,კახეთი
ურჯუკაშვილი,კახეთი
ურჯუკელაშვილი,კახეთი
უსეინაშვილი,კახეთი
უსენაშვილი,კახეთი
უსინაშვილი,კახეთი
უსტიაშვილი,კახეთი
უსუფაშვილი,კახეთი
უტიაშვილი,კახეთი
უშარაული,კახეთი
უშიკაშვილი,კახეთი
უშიკიშვილი,კახეთი
უცუნაშვილი,კახეთი
უძილაური,კახეთი
უჭალიშვილი,კახეთი
უჯირაული,კახეთი
ფავლენიშვილი,კახეთი
ფაზიაშვილი,კახეთი
ფათალაშვილი,კახეთი
ფათალიშვილი,კახეთი
ფათრეკაშვილი,კახეთი
ფალაშვილი,კახეთი
ფალიაშვილი,კახეთი
ფანცქალაშვილი,კახეთი
ფანჩვიძე,კახეთი
ფანცალაშვილი,კახეთი
ფარადაშვილი,კახეთი
ფარასტაშვილი,კახეთი
ფარესიშვილი,კახეთი
ფარეულიძე,კახეთი
ფარეშიშვილი,კახეთი
ფარნაოზაშვილი,კახეთი
ფარსადანიშვილი,კახეთი
ფაფელაშვილი,კახეთი
