Surname,Region
მიქელია,სამეგრელო
მიქენაია,სამეგრელო
მიქია,სამეგრელო
მიქიაშვილი,სამეგრელო
მიშველაძე,სამეგრელო
მიშველია,სამეგრელო
მოგელაძე,სამეგრელო
მოდებაძე,სამეგრელო
მოლაშხია,სამეგრელო
მონიავა,სამეგრელო
მორგოშია,სამეგრელო
მოსია,სამეგრელო
მოსიავა,სამეგრელო
მოსიძე,სამეგრელო
მოქაცარია,სამეგრელო
მოქია,სამეგრელო
მოწაფია,სამეგრელო
მოწერილია,სამეგრელო
მოხვაში,სამეგრელო
მსხალაია,სამეგრელო
მულაძე,სამეგრელო
მუმულია,სამეგრელო
მუნჩავა,სამეგრელო
მურვანიძე,სამეგრელო
მურღულია,სამეგრელო
მუქერია,სამეგრელო
მუშუქია,სამეგრელო
მჭედლიძე,სამეგრელო
მხეიძე,სამეგრელო
ნადარაია,სამეგრელო
ნადარეიშვილი,სამეგრელო
ნადირაძე,სამეგრელო
ნავეიშვილი,სამეგრელო
ნავერიანი,სამეგრელო
ნაკაშია,სამეგრელო
ნაკაშიძე,სამეგრელო
ნანავა,სამეგრელო
ნანეიშვილი,სამეგრელო
ნანიკაშვილი,სამეგრელო
ნარაკიძე,სამეგრელო
ნარმანია,სამეგრელო
ნაროუშვილი,სამეგრელო
ნაროშვილი,სამეგრელო
ნარსია,სამეგრელო
ნარუშვილი,სამეგრელო
ნასარია,სამეგრელო
ნასარიძე,სამეგრელო
ნატრიაშვილი,სამეგრელო
ნაყოფია,სამეგრელო
ნაჭყებია,სამეგრელო
ნაჭყეპია,სამეგრელო
ნემსაძე,სამეგრელო
ნერგაძე,სამეგრელო
ნიგურიანი,სამეგრელო
ნიკოლავა,სამეგრელო
ნიკოლაიშვილი,სამეგრელო
ნიკოლაძე,სამეგრელო
ნიკოლეიშვილი,სამეგრელო
ნიკურაძე,სამეგრელო
ნინუა,სამეგრელო
ნოდარიძე,სამეგრელო
ნოდია,სამეგრელო
ნოზაძე,სამეგრელო
ნორაკიძე,სამეგრელო
ოდიშარია,სამეგრელო
ოდიშელი,სამეგრელო
ოთხოზორია,სამეგრელო
ოთხვანი,სამეგრელო
ოკუჯავა,სამეგრელო
ონჩხოლია,სამეგრელო
ორზოლია,სამეგრელო
ორჟონია,სამეგრელო
ოყუჯავა,სამეგრელო
ოჩიგავა,სამეგრელო
ოჩხიკიძე,სამეგრელო
პაზია,სამეგრელო
პაზურია,სამეგრელო
პაკელია,სამეგრელო
პაკელიანი,სამეგრელო
პალია,სამეგრელო
პაპავა,სამეგრელო
პაპასკირი,სამეგრელო
პაპასკუა,სამეგრელო
პაპასქირი,სამეგრელო
პარკაია,სამეგრელო
პატარაია,სამეგრელო
პაჭკორია,სამეგრელო
პერტაია,სამეგრელო
პერტახია,სამეგრელო
პერტენავა,სამეგრელო
პერტია,სამეგრელო
პეტია,სამეგრელო
პირტახია,სამეგრელო
პიტავა,სამეგრელო
პიტახია,სამეგრელო
პიჭუტავა,სამეგრელო
ჟამურია,სამეგრელო
ჟგართელია,სამეგრელო
ჟვანია,სამეგრელო
ჟველია,სამეგრელო
ჟიჟბაია,სამეგრელო
ჟიშკარინი,სამეგრელო
ჟიშქარიანი,სამეგრელო
ჟორდანია,სამეგრელო
ჟორდანიძე,სამეგრელო
ჟღენტი,სამეგრელო
ჟღერია,სამეგრელო
რაზმაძე,სამეგრელო
რამინაშვილი,სამეგრელო
რატია,სამეგრელო
რატიანი,სამეგრელო
რაფავა,სამეგრელო
რევა,სამეგრელო
რევია,სამეგრელო
რეკვავა,სამეგრელო
რეხვია,სამეგრელო
რიგვავა,სამეგრელო
რიკაძე,სამეგრელო
რიჟამაძე,სამეგრელო
რობაქიძე,სამეგრელო
როგავა,სამეგრელო
როდონაია,სამეგრელო
როსტობაია,სამეგრელო
რუბენია,სამეგრელო
რურუა,სამეგრელო
რუსია,სამეგრელო
რუხავა,სამეგრელო
რუხაია,სამეგრელო
რუხაძე,სამეგრელო
რუხია,სამეგრელო
საბაშვილი,სამეგრელო
საბახტარიშვილი,სამეგრელო
საბეკია,სამეგრელო
საბუკია,სამეგრელო
საბულუა,სამეგრელო
საგინაძე,სამეგრელო
საინგია,სამეგრელო
საკანდელია,სამეგრელო
სალაია,სამეგრელო
სალაყაია,სამეგრელო
სალია,სამეგრელო
სალუქვაძე,სამეგრელო
სამელია,სამეგრელო
სამინავა,სამეგრელო
სამუშია,სამეგრელო
სამხარაძე,სამეგრელო
სანაია,სამეგრელო
სილაგავა,სამეგრელო
სანდარია,სამეგრელო
სანდუხაძე,სამეგრელო
სანთავა,სამეგრელო
სანიკიძე,სამეგრელო
სარალიძე,სამეგრელო
სართანია,სამეგრელო
სარია,სამეგრელო
სარუა,სამეგრელო
სარჩიმელია,სამეგრელო
სასანია,სამეგრელო
საფარიშვილი,სამეგრელო
საქანია,სამეგრელო
საღარეიშვილი,სამეგრელო
საყვარელიძე,სამეგრელო
სახეიშვილი,სამეგრელო
სახვაძე,სამეგრელო
სახოკია,სამეგრელო
სახურია,სამეგრელო
საჯაია,სამეგრელო
სერგია,სამეგრელო
სესკურია,სამეგრელო
სექანია,სამეგრელო
სვანიძე,სამეგრელო
სვირავა,სამეგრელო
სიგუა,სამეგრელო
სილაგაძე,სამეგრელო
სილახავა,სამეგრელო
სილოგავა,სამეგრელო
სიმონია,სამეგრელო
სიმონიშვილი,სამეგრელო
სიორდია,სამეგრელო
სირია,სამეგრელო
სისორდია,სამეგრელო
სიჭინავა,სამეგრელო
სიხარულია,სამეგრელო
სიხარულიძე,სამეგრელო
სოზიაშვილი,სამეგრელო
სოლომონია,სამეგრელო
სოლომონიძე,სამეგრელო
სონგულია,სამეგრელო
სონძია,სამეგრელო
სორდია,სამეგრელო
სოსელია,სამეგრელო
სოტკილავა,სამეგრელო
სოხაძე,სამეგრელო
სტეფანია,სამეგრელო
სტეფნაძე,სამეგრელო
სტვილია,სამეგრელო
სტურუა,სამეგრელო
სუბელიანი,სამეგრელო
სულაბერიძე,სამეგრელო
სუნგულია,სამეგრელო
სულავა,სამეგრელო
სულამანიძე,სამეგრელო
სურგულაძე,სამეგრელო
სურმავა,სამეგრელო
სხალაია,სამეგრელო
სქისქირია,სამეგრელო
სხულუხია,სამეგრელო
ტაბატაძე,სამეგრელო
ტაბაღუა,სამეგრელო
ტაბიძე,სამეგრელო
ტალახაძე,სამეგრელო
ტალიკაძე,სამეგრელო
ტიბუა,სამეგრელო
ტორუა,სამეგრელო
ტორჩია,სამეგრელო
ტორჩინავა,სამეგრელო
ტოტოჩავა,სამეგრელო
ტოტოჩია,სამეგრელო
ტურავა,სამეგრელო
ტუფურია,სამეგრელო
ტუღუში,სამეგრელო
ტყავაძე,სამეგრელო
ტყებუჩავა,სამეგრელო
ტყემალაძე,სამეგრელო
ტყვაცირია,სამეგრელო
უბილავა,სამეგრელო
უბირია,სამეგრელო
უგლავა,სამეგრელო
უზარაშვილი,სამეგრელო
უნდელია,სამეგრელო
უნდილაია,სამეგრელო
უნდილია,სამეგრელო
ურიდია,სამეგრელო
ურუდია,სამეგრელო
ურცხუა,სამეგრელო
უფლისაშვილი,სამეგრელო
უჩაგია,სამეგრელო
უჩავა,სამეგრელო
უჩანეიშვილი,სამეგრელო
ფანგანი,სამეგრელო
ფაილოძე,სამეგრელო
ფანთია,სამეგრელო
ფანჩულიძე,სამეგრელო
ფანცულაია,სამეგრელო
ფანცულია,სამეგრელო
ფაჟავა,სამეგრელო
ფართუხია,სამეგრელო
ფარულავა,სამეგრელო
ფარულუა,სამეგრელო
ფარფალია,სამეგრელო
ფარღალავა,სამეგრელო
ფარცვანია,სამეგრელო
ფარცხალია,სამეგრელო
ფარჯიკია,სამეგრელო
ფატლაძე,სამეგრელო
ფაფია,სამეგრელო
ფაღავა,სამეგრელო
ფაჩუაშვილი,სამეგრელო
ფაჩულია,სამეგრელო
ფაცაცია,სამეგრელო
ფაცია,სამეგრელო
ფაცურია,სამეგრელო
ფაცხალია,სამეგრელო
ფელანგია,სამეგრელო
ფერაძე,სამეგრელო
ფერცხელავა,სამეგრელო
ფეტელავა,სამეგრელო
ფითურია,სამეგრელო
ფილია,სამეგრელო
ფილიავა,სამეგრელო
ფილიპია,სამეგრელო
ფინთურია,სამეგრელო
ფიოლია,სამეგრელო
ფირცხალავა,სამეგრელო
ფირცხალია,სამეგრელო
ფირცხელავა,სამეგრელო
ფირცხელანი,სამეგრელო
ფირცხელიანი,სამეგრელო
ფირცხულავა,სამეგრელო
ფიფია,სამეგრელო
ფიჩხაია,სამეგრელო
ფონია,სამეგრელო
ფონიავა,სამეგრელო
ფოფხაძე,სამეგრელო
ფოჩხუა,სამეგრელო
ფოცხორაია,სამეგრელო
ფრანგიშვილი,სამეგრელო
ფულარია,სამეგრელო
ფურთუხია,სამეგრელო
ფუტკარაია,სამეგრელო
ფუტკარაძე,სამეგრელო
ქაბზიანიძე,სამეგრელო
ქაბურზანია,სამეგრელო
ქადარია,სამეგრელო
ქავთარაძე,სამეგრელო
ქავთარია,სამეგრელო
ქათალაძე,სამეგრელო
ქათამაძე,სამეგრელო
ქათანია,სამეგრელო
ქალდანი,სამეგრელო
ქამადაძე,სამეგრელო
ქამაშიძე,სამეგრელო
ქანთარია,სამეგრელო
ქარდავა,სამეგრელო
ქართველიშვილი,სამეგრელო
ქაროსანიძე,სამეგრელო
ქარჩავა,სამეგრელო
ქარცივაძე,სამეგრელო
ქარცხია,სამეგრელო
ქაქუთია,სამეგრელო
ქაქუჩაია,სამეგრელო
ქაღარია,სამეგრელო
ქაშიბაძე,სამეგრელო
ქაჩიბაია,სამეგრელო
ქაცარავა,სამეგრელო
ქაციბაია,სამეგრელო
ქაძანაია,სამეგრელო
ქაძანია,სამეგრელო
ქაჯაია,სამეგრელო
ქაჯანია,სამეგრელო
ქებაშვილი,სამეგრელო
ქებურია,სამეგრელო
ქევანიშვილი,სამეგრელო
ქელბაქიანი,სამეგრელო
ქეცბაია,სამეგრელო
ქვათარია,სამეგრელო
ქვარაია,სამეგრელო
ქვარანძია,სამეგრელო
ქვართია,სამეგრელო
ქვარცხავა,სამეგრელო
ქვაჩალია,სამეგრელო
ქვაჩახია,სამეგრელო
ქვაჩილია,სამეგრელო
ქვაცაბაია,სამეგრელო
ქვილაია,სამეგრელო
ქვილითაია,სამეგრელო
ქვილიფთარია,სამეგრელო
ქვირია,სამეგრელო
ქილორავა,სამეგრელო
ქირთბაია,სამეგრელო
ქირია,სამეგრელო
ქიქავა,სამეგრელო
ქიშმარაია,სამეგრელო
ქიშმარეიშვილი,სამეგრელო
ქიშმარია,სამეგრელო
ქობალავა,სამეგრელო
ქობალია,სამეგრელო
ქობულია,სამეგრელო
ქოიავა,სამეგრელო
ქომეთიანი,სამეგრელო
ქორაია,სამეგრელო
ქორთუა,სამეგრელო
ქორთუშვილი,სამეგრელო
ქორია,სამეგრელო
ქორიძე,სამეგრელო
ქორქია,სამეგრელო
ქორჩილავა,სამეგრელო
ქოქაძე,სამეგრელო
ქოქოსაძე,სამეგრელო
ქოჩაკიძე,სამეგრელო
ქოჩუა,სამეგრელო
ქოჯიმანია,სამეგრელო
ქუთათელაძე,სამეგრელო
ქუთელია,სამეგრელო
ქულავა,სამეგრელო
ქულანავა,სამეგრელო
ქუმსიშვილი,სამეგრელო
ქუნთელია,სამეგრელო
ქურდიანი,სამეგრელო
ქურდობაძე,სამეგრელო
ქურსუა,სამეგრელო
ქურცუა,სამეგრელო
ქუქალია,სამეგრელო
ქუჩუბერია,სამეგრელო
ქუჩულორია,სამეგრელო
ქუცურუა,სამეგრელო
ქუხილავა,სამეგრელო
ღადალაძე,სამეგრელო
ღადუა,სამეგრელო
ღამბეშია,სამეგრელო
ღანკანია,სამეგრელო
ღაღანაძე,სამეგრელო
ღაჭავა,სამეგრელო
ღვამბერია,სამეგრელო
ღვამიჩავა,სამეგრელო
ღვანია,სამეგრელო
ღვინჯილია,სამეგრელო
ღორჯომელიძე,სამეგრელო
ღუბელაძე,სამეგრელო
ღულავა,სამეგრელო
ღულათავა,სამეგრელო
ღურათავა,სამეგრელო
ღურწკაია,სამეგრელო
ღურჭუმელია,სამეგრელო
ღურჯია,სამეგრელო
ყალიჩავა,სამეგრელო
ყაშუაშვილი,სამეგრელო
ყიფიანი,სამეგრელო
ყიფშიძე,სამეგრელო
ყოლანდარია,სამეგრელო
ყოლბაია,სამეგრელო
ყორშია,სამეგრელო
ყურაშვილი,სამეგრელო
ყურუა,სამეგრელო
ყურშუა,სამეგრელო
ყურწუა,სამეგრელო
ყუფუნია,სამეგრელო
შადანია,სამეგრელო
შავაძე,სამეგრელო
შავდია,სამეგრელო
შათირიშვილი,სამეგრელო
შაკაია,სამეგრელო
შალამბერიძე,სამეგრელო
შამათავა,სამეგრელო
შამანაძე,სამეგრელო
შამახია,სამეგრელო
შამბეშოვი,სამეგრელო
შამუგია,სამეგრელო
შანავა,სამეგრელო
შანგუა,სამეგრელო
შანიძე,სამეგრელო
შარაბია,სამეგრელო
შარანგია,სამეგრელო
შარაშია,სამეგრელო
შარაქუა,სამეგრელო
შარია,სამეგრელო
შარტავა,სამეგრელო
შარუხია,სამეგრელო
შაფათავა,სამეგრელო
შაყლანძე,სამეგრელო
შეგელია,სამეგრელო
შედანია,სამეგრელო
შელეგია,სამეგრელო
შელია,სამეგრელო
შენგელაია,სამეგრელო
შენგელია,სამეგრელო
შერვაშიძე,სამეგრელო
შეროზია,სამეგრელო
შეყილაძე,სამეგრელო
შეყლაშვილი,სამეგრელო
შველიძე,სამეგრელო
შოგირაძე,სამეგრელო
შოგრაძე,სამეგრელო
შოთაძე,სამეგრელო
შომახია,სამეგრელო
შონია,სამეგრელო
შოხაძე,სამეგრელო
შუბითიძე,სამეგრელო
შუბლაძე,სამეგრელო
შუკუანი,სამეგრელო
შულაია,სამეგრელო
შურღაია,სამეგრელო
შურღულაია,სამეგრელო
შუშანია,სამეგრელო
ჩაბალუხა,სამეგრელო
ჩაბრავა,სამეგრელო
ჩაგანავა,სამეგრელო
ჩაგვავა,სამეგრელო
ჩაგინავა,სამეგრელო
ჩაგუა,სამეგრელო
ჩაგუნავა,სამეგრელო
ჩადუნელი,სამეგრელო
ჩაკაბერია,სამეგრელო
ჩაკვატაძე,სამეგრელო
ჩაკვეტაძე,სამეგრელო
ჩალაძე,სამეგრელო
ჩალიგავა,სამეგრელო
ჩალიჩავა,სამეგრელო
ჩანგელია,სამეგრელო
ჩანთარია,სამეგრელო
ჩარგაზია,სამეგრელო
ჩარდია,სამეგრელო
ჩარკვიანი,სამეგრელო
ჩარტია,სამეგრელო
ჩარჩხალია,სამეგრელო
ჩაფიძე,სამეგრელო
ჩაფულავა,სამეგრელო
ჩაჩავა,სამეგრელო
ჩაჩიბაია,სამეგრელო
ჩაჩუა,სამეგრელო
ჩაჩხალია,სამეგრელო
ჩახავა,სამეგრელო
ჩახაია,სამეგრელო
ჩემია,სამეგრელო
ჩემინავა,სამეგრელო
ჩერქეზია,სამეგრელო
ჩეხერია,სამეგრელო
ჩვამანია,სამეგრელო
ჩვამახია,სამეგრელო
ჩიბურდანია,სამეგრელო
ჩიგოგიძე,სამეგრელო
ჩიკვაიძე,სამეგრელო
ჩიკვატია,სამეგრელო
ჩიკორაია,სამეგრელო
ჩილაჩავა,სამეგრელო
ჩინჩია,სამეგრელო
ჩიტაია,სამეგრელო
ჩიტეიშვილი,სამეგრელო
ჩიტია,სამეგრელო
ჩიქავა,სამეგრელო
ჩიქვანაია,სამეგრელო
ჩიქობავა,სამეგრელო
ჩიქოვანი,სამეგრელო
ჩიჩუა,სამეგრელო
ჩიხლაძე,სამეგრელო
ჩიხრაძე,სამეგრელო
ჩოგუა,სამეგრელო
ჩოკორაია,სამეგრელო
ჩომახია,სამეგრელო
ჩორგოლაშვილი,სამეგრელო
ჩოჩია,სამეგრელო
ჩოჩუა,სამეგრელო
ჩუბინიძე,სამეგრელო
ჩუხუა,სამეგრელო
ჩქვანავა,სამეგრელო
ჩქოტუა,სამეგრელო
ჩქოფოია,სამეგრელო
ჩქოფორია,სამეგრელო
ჩხაიძე,სამეგრელო
ჩხაპელია,სამეგრელო
ჩხარჩხალია,სამეგრელო
ჩხეიძე,სამეგრელო
ჩხენკელი,სამეგრელო
ჩხეტია,სამეგრელო
ჩხვიმიანი,სამეგრელო
ჩხვირკია,სამეგრელო
ჩხვირკაია,სამეგრელო
ჩხოლარია,სამეგრელო
ჩხოტუა,სამეგრელო
ცაავა,სამეგრელო
ცაგურია,სამეგრელო
ცაიშვილი,სამეგრელო
ცანავა,სამეგრელო
ცანასქუა,სამეგრელო
ცარციძე,სამეგრელო
ცატავა,სამეგრელო
ცაცუა,სამეგრელო
ცეკვავა,სამეგრელო
ცეკვაშვილი,სამეგრელო
ცერცვავა,სამეგრელო
ცერცვაძე,სამეგრელო
ცეცხლაძე,სამეგრელო
ციკოლია,სამეგრელო
ციკორია,სამეგრელო
ციკუტანია,სამეგრელო
ციმინტია,სამეგრელო
ციმიტია,სამეგრელო
ცინაძე,სამეგრელო
ცინდავა,სამეგრელო
ცინდელიანი,სამეგრელო
ცირამუა,სამეგრელო
ცირგაია,სამეგრელო
ცირდავა,სამეგრელო
ცისკარავა,სამეგრელო
ციცქარავა,სამეგრელო
ციცხვაია,სამეგრელო
ცობეხია,სამეგრელო
ცომაია,სამეგრელო
ცოტაძე,სამეგრელო
ცუცხუბაია,სამეგრელო
ცქვიტაია,სამეგრელო
ცქვიტარია,სამეგრელო
ცქვიტიშვილი,სამეგრელო
ცქირია,სამეგრელო
ცქიტიშვილი,სამეგრელო
ცხადაია,სამეგრელო
ცხადია,სამეგრელო
ცხაკაია,სამეგრელო
ცხვიტავა,სამეგრელო
ცხვიტაია,სამეგრელო
ცხვიტარია,სამეგრელო
ცხვიტია,სამეგრელო
ცხომარია,სამეგრელო
ცხონდია,სამეგრელო
ცხუცხუბაია,სამეგრელო
ძაგანია,სამეგრელო
ძანძავა,სამეგრელო
ძაპტაშვილი,სამეგრელო
ძარია,სამეგრელო
ძაძამია,სამეგრელო
ძაძუა,სამეგრელო
ძერია,სამეგრელო
ძვაბავა,სამეგრელო
ძველაია,სამეგრელო
ძიგუა,სამეგრელო
ძიმისტარაშვილი,სამეგრელო
ძიმისტარიშვილი,სამეგრელო
ძიმცეიშვილი,სამეგრელო
ძიძავა,სამეგრელო
ძიძარია,სამეგრელო
ძიძიგური,სამეგრელო
ძოღუა,სამეგრელო
წაბრია,სამეგრელო
წარაღბაია,სამეგრელო
წარია,სამეგრელო
წახნაგია,სამეგრელო
წახნაკია,სამეგრელო
წვერავა,სამეგრელო
წივწივაძე,სამეგრელო
წითალაშვილი,სამეგრელო
წითლაძე,სამეგრელო
წიკია,სამეგრელო
წირქვაძე,სამეგრელო
წირღვავა,სამეგრელო
წიფიანი,სამეგრელო
წიფურია,სამეგრელო
წიქარიშვილი,სამეგრელო
წიქორია,სამეგრელო
წიწავა,სამეგრელო
წკანტილია,სამეგრელო
წოწერია,სამეგრელო
წოწონავა,სამეგრელო
წოწორია,სამეგრელო
წულაია,სამეგრელო
წულეისკირი,სამეგრელო
წულუკია,სამეგრელო
წულუკიანი,სამეგრელო
წურქავა,სამეგრელო
წურწუმია,სამეგრელო
წუშბაია,სამეგრელო
წყაბელია,სამეგრელო
წყაროზია,სამეგრელო
ჭაავა,სამეგრელო
ჭაბუკიანი,სამეგრელო
ჭაია,სამეგრელო
ჭაკუა,სამეგრელო
ჭალაგანიძე,სამეგრელო
ჭამატავა,სამეგრელო
ჭანია,სამეგრელო
ჭანტურაია,სამეგრელო
ჭანტურია,სამეგრელო
ჭანტურიძე,სამეგრელო
ჭატურია,სამეგრელო
ჭარაია,სამეგრელო
ჭაფანძე,სამეგრელო
ჭაჭია,სამეგრელო
ჭაჭუა,სამეგრელო
ჭახრაკია,სამეგრელო
ჭედია,სამეგრელო
ჭედიშვილი,სამეგრელო
ჭეიშვილი,სამეგრელო
ჭელია,სამეგრელო
ჭელიძე,სამეგრელო
ჭეჟია,სამეგრელო
ჭერჭელია,სამეგრელო
ჭვიტილია,სამეგრელო
ჭითავა,სამეგრელო
ჭითანავა,სამეგრელო
ჭითაშვილი,სამეგრელო
ჭილავა,სამეგრელო
ჭილაია,სამეგრელო
ჭიქაშუა,სამეგრელო
ჭიღვარია,სამეგრელო
ჭიჭაღუა,სამეგრელო
ჭიჭინავა,სამეგრელო
ჭიჭინაძე,სამეგრელო
ჭიჭონაია,სამეგრელო
ჭიხვარია,სამეგრელო
ჭკადუა,სამეგრელო
ჭოლარია,სამეგრელო
ჭოჭუა,სამეგრელო
ჭუბაბრია,სამეგრელო
ჭუმბურიძე,სამეგრელო
ჭურღულია,სამეგრელო
ჭყონია,სამეგრელო
ხაბეიშვილი,სამეგრელო
ხაბურზანია,სამეგრელო
ხაბურძანია,სამეგრელო
ხაზალია,სამეგრელო
ხაზულია,სამეგრელო
ხაინდრავა,სამეგრელო
ხაკავა,სამეგრელო
ხანგარია,სამეგრელო
ხამბეშია,სამეგრელო
ხაჟალია,სამეგრელო
ხაჟომია,სამეგრელო
ხარაზია,სამეგრელო
ხარაიშვილი,სამეგრელო
ხარამაშვილი,სამეგრელო
ხარამიშვილი,სამეგრელო
ხარბედია,სამეგრელო
ხარგელია,სამეგრელო
ხარებავა,სამეგრელო
ხარშილაძე,სამეგრელო
ხარჩილავა,სამეგრელო
ხარძიანი,სამეგრელო
ხარჭამაძე,სამეგრელო
ხასაია,სამეგრელო
ხასია,სამეგრელო
ხაფავა,სამეგრელო
ხაცავა,სამეგრელო
ხახუბია,სამეგრელო
ხახულია,სამეგრელო
ხაჯალია,სამეგრელო
ხევსურიანი,სამეგრელო
ხევცურიანი,სამეგრელო
ხეინძე,სამეგრელო
ხელაია,სამეგრელო
ხელაძე,სამეგრელო
ხელია,სამეგრელო
ხელიძე,სამეგრელო
ხეცერია,სამეგრელო
ხეცია,სამეგრელო
ხეცურიანი,სამეგრელო
ხვარძიკია,სამეგრელო
ხვიბლიანი,სამეგრელო
ხვითარია,სამეგრელო
ხვინგია,სამეგრელო
ხვიტია,სამეგრელო
ხვიჩავა,სამეგრელო
ხვიჩია,სამეგრელო
ხიმშიაშვილი,სამეგრელო
ხინთბაია,სამეგრელო
ხინტკირია,სამეგრელო
ხიხუა,სამეგრელო
ხიჯაკაძე,სამეგრელო
ხობელია,სამეგრელო
ხოზრევანიძე,სამეგრელო
ხონელია,სამეგრელო
ხონელიძე,სამეგრელო
ხორავა,სამეგრელო
ხორგუანი,სამეგრელო
ხოტუა,სამეგრელო
ხოფერია,სამეგრელო
ხოშტარია,სამეგრელო
ხოჭოლავა,სამეგრელო
ხოჯავა,სამეგრელო
ხუბელაშვილი,სამეგრელო
ხუბილავა,სამეგრელო
ხუბლავა,სამეგრელო
ხუბუა,სამეგრელო
ხუბულავა,სამეგრელო
ხუბულაია,სამეგრელო
ხუბულია,სამეგრელო
ხუბუნაია,სამეგრელო
ხუბუნია,სამეგრელო
ხუბუტია,სამეგრელო
ხულორდავა,სამეგრელო
ხუნტუა,სამეგრელო
ხუნწარია,სამეგრელო
ხუნწელია,სამეგრელო
ხუნჯგურუა,სამეგრელო
ხუნჯუა,სამეგრელო
ხუროძე,სამეგრელო
ხურცია,სამეგრელო
ხურცილავა,სამეგრელო
ხურციძე,სამეგრელო
ხურცულავა,სამეგრელო
ხუტკუბია,სამეგრელო
ხუფაცარია,სამეგრელო
ხუფენია,სამეგრელო
ხუფერია,სამეგრელო
ხუფუნია,სამეგრელო
ხუხია,სამეგრელო
ხუხუა,სამეგრელო
ხუხუნი,სამეგრელო
ჯაბუა,სამეგრელო
ჯაბურია,სამეგრელო
ჯაგავა,სამეგრელო
ჯაგუნავა,სამეგრელო
ჯავახია,სამეგრელო
ჯავახაია,სამეგრელო
ჯაველია,სამეგრელო
ჯაიანი,სამეგრელო
ჯაკობია,სამეგრელო
ჯაკონია,სამეგრელო
ჯალაღანია,სამეგრელო
ჯალაღონია,სამეგრელო
ჯამაშურია,სამეგრელო
ჯამბურია,სამეგრელო
ჯანანაშვილი,სამეგრელო
ჯანაშია,სამეგრელო
ჯანგველაძე,სამეგრელო
ჯანელიძე,სამეგრელო
ჯანია,სამეგრელო
ჯანჯალია,სამეგრელო
ჯანჯარია,სამეგრელო
ჯანჯულია,სამეგრელო
ჯანჯღავა,სამეგრელო
ჯაპავა,სამეგრელო
ჯარჯავა,სამეგრელო
ჯარჯალავა,სამეგრელო
ჯაფარიძე,სამეგრელო
ჯაშია,სამეგრელო
ჯაჭვლიანი,სამეგრელო
ჯახაია,სამეგრელო
ჯახია,სამეგრელო
ჯახუა,სამეგრელო
ჯაჯავა,სამეგრელო
ჯგამურია,სამეგრელო
ჯგუბურია,სამეგრელო
ჯგუნჯგავა,სამეგრელო
ჯგუნჯგია,სამეგრელო
ჯგუშია,სამეგრელო
ჯელია,სამეგრელო
ჯემურია,სამეგრელო
ჯეჯეია,სამეგრელო
ჯეჯელავა,სამეგრელო
ჯეჯელია,სამეგრელო
ჯეჯია,სამეგრელო
ჯვარელია,სამეგრელო
ჯვართავა,სამეგრელო
ჯვებენავა,სამეგრელო
ჯიბლაძე,სამეგრელო
ჯინორია,სამეგრელო
ჯინორიძე,სამეგრელო
ჯინჭარაძე,სამეგრელო
ჯინჯარია,სამეგრელო
ჯინჯოლავა,სამეგრელო
ჯინჯოლია,სამეგრელო
ჯინჯორია,სამეგრელო
ჯიქაშუა,სამეგრელო
ჯიქია,სამეგრელო
ჯიქიძე,სამეგრელო
ჯიშკარიანი,სამეგრელო
ჯიშქარიანი,სამეგრელო
ჯიჭონაია,სამეგრელო
ჯიჭონია,სამეგრელო
ჯიხაია,სამეგრელო
ჯიჯავა,სამეგრელო
ჯიჯეიშვილი,სამეგრელო
ჯიჯელავა,სამეგრელო
ჯიჯიხია,სამეგრელო
ჯობავა,სამეგრელო
ჯოლია,სამეგრელო
ჯოლოგუა,სამეგრელო
ჯოლოხავა,სამეგრელო
ჯომიდავა,სამეგრელო
ჯონჯუა,სამეგრელო
ჯოპავა,სამეგრელო
ჯორბენაძე,სამეგრელო
ჯორჯიკია,სამეგრელო
ჯოჯუა,სამეგრელო
ჯუმიტია,სამეგრელო
ჯუმუტია,სამეგრელო
ჯუმუხაძე,სამეგრელო
ჯურხანძე,სამეგრელო
ჯღამაია,სამეგრელო
ჯღამაძე,სამეგრელო
ჯღანჯღავა,სამეგრელო
ჯღარკავა,სამეგრელო
ჯღერია,სამეგრელო
